id,desc,tipus,is_traffic,n_lanes,district,barri,lon,lat,meta_year,years_with_counts,n_years_with_counts
20359,NAVAS DE TOLOSA - MERIDIANA (sentit mar),Bicis,False,1,9,63,2.187239,41.415054,2025,"2022,2023,2024,2025",4
20360,NAVAS DE TOLOSA - BOFARULL (sentit muntanya),Bicis,False,1,9,63,2.187204,41.415085,2025,"2022,2023,2024,2025",4
20363,TRINXANT - DEGÀ BAHÍ (sentit mar),Bicis,False,1,9,63,2.186347,41.414053,2025,"2022,2023,2024,2025",4
20364,MERIDIANA - TOMÀS PADRÓ (sentit Llobregat),Bicis,False,1,9,63,2.186886,41.414111,2025,"2022,2023,2024,2025",4
20365,MERIDIANA - TRINXANT (sentit Besòs),Bicis,False,1,9,63,2.18693,41.414131,2025,"2022,2023,2024,2025",4
20366,MERIDIANA - TRINXANT (sentit Llobregat),Bicis,False,1,9,63,2.186894,41.413755,2025,"2022,2023,2024,2025",4
20367,MERIDIANA - SOSPIR (sentit Besòs),Bicis,False,1,9,63,2.186936,41.413783,2025,"2022,2023,2024,2025",4
20368,MURCIA - NAVAS DE TOLOSA (sentit Llobregat),Bicis,False,1,9,63,2.187268,41.414128,2025,"2022,2023,2024,2025",4
20369,MURCIA - MERIDIANA (sentit Besòs),Bicis,False,1,9,63,2.187304,41.414118,2025,"2022,2023,2024,2025",4
20370,MANSO - VILADOMAT,Bicis,False,1,2,10,2.15957977454039,41.3759071488033,2025,"2022,2023,2024,2025",4
20371,MANSO - CALABRIA,Bicis,False,1,2,10,2.16245,41.398939,2025,"2022,2023,2024,2025",4
20372,CALABRIA - MANSO (sentit baixada),Bicis,False,1,2,10,2.15959035808137,41.3764893337678,2025,"2022,2023,2024,2025",4
20373,CALABRIA - PARLAMENT (sentit pujada),Bicis,False,1,2,10,2.16070034991054,41.3754437358639,2025,"2022,2023,2024,2025",4
20382,AV. JOAN XXIII - DR. SALVADOR CARDENAL (sentit muntanya),Bicis,False,1,4,20,2.16245,41.398939,2025,2025,1
20383,AV. JOAN XXIII - AV. DIAGONAL (sentit mar),Bicis,False,1,4,20,2.16245,41.398939,2025,2025,1
20384,GRAN DE LA SAGRERA - PALENCIA (sentit Llobregat),Bicis,False,1,9,61,2.191383,41.416555,2025,"2023,2024,2025",3
20385,GRAN DE LA SAGRERA - FELIP II (sentit Besòs),Bicis,False,1,9,61,2.19141,41.416556,2025,"2023,2024,2025",3
20386,BERENGUER DE PALOU - CAMP DEL FERRO (sentit Llobregat),Bicis,False,1,9,61,2.19163,41.426031,2025,"2023,2024,2025",3
20387,BERENGUER DE PALOU - PORTUGAL (sentit Besòs),Bicis,False,1,9,61,2.191643,41.426043,2025,"2023,2024,2025",3
20388,PARE MANYANET - VIRGILI (sentit Llobregat),Bicis,False,1,9,60,2.192595,41.427966,2025,"2023,2024,2025",3
20389,PARE MANYANET - SANTA COLOMA (sentit Besòs),Bicis,False,1,9,60,2.192625,41.427962,2025,"2023,2024,2025",3
20390,MALLORCA - BISCAIA,Bicis,False,1,10,65,2.18998,41.414358,2025,"2023,2024,2025",3
20391,MALLORCA - NAVAS DE TOLOSA,Bicis,False,1,10,65,2.188842,41.413482,2025,"2023,2024,2025",3
20397,AV. VALLCARCA - BALLESTER,Bicis,False,1,6,28,2.14829,41.409182,2025,"2023,2024,2025",3
20398,VIA AUGUSTA - MODOLELL ( sentit pujada),Bicis,False,1,5,26,2.13705166293246,41.3978177127565,2025,"2023,2024,2025",3
20399,VIA AUGUSTA - AMIGÓ ( sentit baixada),Bicis,False,1,5,26,2.1415638908826,41.398140808461,2025,"2023,2024,2025",3
20400,VIA AUGUSTA - ARIBAU ( sentit Pl. Molina),Bicis,False,1,5,26,2.14547737379229,41.4002711868881,2025,"2023,2024,2025",3
20401,VIA AUGUSTA - BRUSI ( sentit Rda. General Mitre),Bicis,False,1,5,26,2.14542034210574,41.4003389433751,2025,"2023,2024,2025",3
20402,VIA AUGUSTA - MADRAZO (sentit baixada),Bicis,False,1,5,26,2.15002804635881,41.4008790160012,2025,"2023,2024,2025",3
20403,VIA AUGUSTA - LA FORJA ( sentit pujada),Bicis,False,1,5,27,2.15140595315426,41.4004281056814,2025,"2023,2024,2025",3
20404,VIA AUGUSTA - PG. DE LA BONANOVA ( sentit pujada),Bicis,False,1,5,23,2.12196626992046,41.4016942316379,2025,"2023,2024,2025",3
20405,VIA AUGUSTA -PG. DE LA BONANOVA ( sentit baixada),Bicis,False,1,5,23,2.12344841082508,41.3999652253762,2025,"2023,2024,2025",3
20406,VIA AUGUSTA - DOCTOR ROUX ( sentit baixada),Bicis,False,1,5,24,2.13069145701489,41.3977356750555,2025,"2023,2024,2025",3
20407,NUMÀNCIA - SOLÀ (sentit pujada),Bicis,False,1,4,19,2.13362852330936,41.3887759309076,2025,"2023,2024,2025",3
20408,NUMÀNCIA - ANGLESOLA (sentit baixada),Bicis,False,1,4,19,2.13364324745088,41.3886046666142,2025,"2023,2024,2025",3
20409,INDEPENDENCIA - VALENCIA ,Bicis,False,1,10,64,2.1829819951681,41.4080138271322,2025,"2024,2025",2
20411,INDEPENDÈNCIA - CÒRSEGA (sentit pujada),Bicis,False,1,10,64,2.178603,41.411454,2025,2025,1
20412,MALLORCA - CALÀBRIA ,Bicis,False,1,2,9,2.14937678481488,41.3838774130708,2025,"2023,2024,2025",3
20413,CALÀBRIA - PROVENÇA ( sentit baixada),Bicis,False,1,2,9,2.149129435047,41.3841064658501,2025,"2023,2024,2025",3
20414,CALÀBRIA- MALLORCA ( sentit pujada),Bicis,False,1,2,9,2.14914217553904,41.3841130063012,2025,"2023,2024,2025",3
20415,MALLORCA - COMTE BORREL ,Bicis,False,1,2,9,2.15149118713436,41.3854344744364,2025,"2024,2025",2
20416,CÒRSEGA - CARTAGENA,Bicis,False,1,2,6,2.176116,41.409136,2025,"2023,2024,2025",3
20417,INDEPENDÈNCIA / CONSELL DE CENT,Bicis,False,1,10,65,2.16245,41.398939,2025,2025,1
20418,GRAN VIA DE LES CORTS CATALANES - PL. D'ILDEFONS CERDÀ ,Bicis,False,1,3,16,2.13601828316557,41.3649693201863,2025,"2024,2025",2
20419,GRAN VIA DE LES CORTS CATALANES - MOSSEN AMADEU OLLER ,Bicis,False,1,3,16,2.13916944599853,41.3677148356299,2025,"2024,2025",2
20420,MALLORCA - BAILEN,Bicis,False,1,2,7,2.1676659644503,41.3976409012044,2025,"2024,2025",2
20421,MALLORCA - PAU CLARIS,Bicis,False,1,2,7,2.16301238970883,41.3941318960281,2025,"2024,2025",2
20422,MALLORCA - VILLARROEL,Bicis,False,1,2,7,2.15311922150181,41.3866870857951,2025,"2024,2025",2
20423,VIA LAIETANA - PL. ANTONI MAURA (sentit pujada),Bicis,False,1,1,2,2.17577944628798,41.3862530741907,2025,"2024,2025",2
20424,VIA LAIETANA - RAMON MAS ( sentit pujada),Bicis,False,1,1,2,2.17407745808794,41.3875589347975,2025,"2024,2025",2
20425,AV. DIAGONAL SARDENYA ( sentit Besòs),Bicis,False,1,2,7,2.17729368008245,41.4011610932559,2025,"2024,2025",2
20426,MARINA - ARAGÓ ( sentit bajada),Bicis,False,1,2,7,2.17813956742837,41.4015964200958,2025,"2024,2025",2
20427,MARINA - AV. DIAGONAL ( sentit pujada),Bicis,False,1,2,7,2.17815663690239,41.4016006879915,2025,"2024,2025",2
20428,SICILIA - VALENCIA ( sentit baixada),Bicis,False,1,2,6,2.17464126296063,41.4006576925941,2025,"2024,2025",2
20429,SICILIA - AV. DIAGONAL ( sentit pujada),Bicis,False,1,2,6,2.17462718136416,41.4006737880663,2025,"2024,2025",2
20430,AV. DIAGONAL - SICILIA ( sentit Llobregat),Bicis,False,1,2,6,2.17394590027797,41.4002165744989,2025,"2024,2025",2
20431,AV. DIAGONAL - NÀPOLS ( sentit Besòs),Bicis,False,1,2,7,2.17394791193461,41.4002100356678,2025,"2024,2025",2
20432,FELIP II - MERIDIANA ( sentit baixada),Bicis,False,1,9,63,2.187373,41.419931,2025,"2024,2025",2
20433,FELIP II - JOSEP ESTIVILL ( sentit pujada),Bicis,False,1,9,63,2.18738,41.419942,2025,"2024,2025",2
20434,MERIDIANA - ESPRONCEDA ( sentit Fabra i Puig),Bicis,False,1,9,63,2.186946,41.419879,2025,"2024,2025",2
20435,MERIDIANA - SANT ANTONI MARIA CLARET ( sentit Glòries),Bicis,False,1,9,63,2.186912,41.41986,2025,"2024,2025",2
20436,TRAV. DE LES CORTS - CORTS ( sentit Llobregat),Bicis,False,1,4,19,2.12967569616695,41.3834385056619,2025,"2024,2025",2
20437,TRAV. DE LES CORTS - GRAN VIA ( sentit Besòs),Bicis,False,1,4,19,2.12964312302072,41.383393536591,2025,"2024,2025",2
20438,PI I MARAGALL - SARDENYA (sentit muntanya),Bicis,False,1,7,33,2.164356,41.410294,2025,"2024,2025",2
20439,PSG. JOAN DE BORBÓ - L'ESCAR (sentit Besòs),Bicis,False,1,1,3,2.18870268842249,41.3762899098253,2025,"2024,2025",2
20440,PSG. JOAN DE BORBÓ - JUDICI (sentit Llobregat),Bicis,False,1,1,3,2.18868963820069,41.3762866119399,2025,"2024,2025",2
20441,PSG. JOAN DE BORBÓ - MAQUINISTA (sentit Besòs),Bicis,False,1,1,3,2.18706776447472,41.3804348304686,2025,"2024,2025",2
20442,PSG. JOAN DE BORBÓ - PL. PAU VILA (sentit Llobregat),Bicis,False,1,1,3,2.18705342701576,41.3804384164433,2025,"2024,2025",2
20443,SANTANDER - MARE DE DEU DE MONTSERRAT (sentit Llobregat),Bicis,False,1,9,59,2.204571,41.430636,2025,"2024,2025",2
20444,SANTANDER - CANEM (sentit Besòs),Bicis,False,1,9,59,2.204724,41.430582,2025,"2024,2025",2
20445,PG. ZONA FRANCA - FOC ( sentit pujada),Bicis,False,1,3,13,2.14175704038939,41.3566293654696,2025,"2024,2025",2
20446,PG. ZONA FRANCA - ESTANY ( sentit baixada),Bicis,False,1,3,13,2.14151295938388,41.356528700555,2025,"2024,2025",2
20447,AV. DIAGONAL - ROGER DE FLOR (sentit Llobregat),Bicis,False,1,2,8,2.17042761623137,41.3993653061227,2025,2025,1
20448,AV. DIAGONAL - PL. MOSSÈN JACINT VERDAGUER (sentit Besòs),Bicis,False,1,2,8,2.17043631221824,41.3993457370598,2025,2025,1
20449,PSG. SANT JOAN - PL. MOSSÈN JACINT VERDAGUER (sentit baixada),Bicis,False,1,2,8,2.17028140966607,41.3988610602303,2025,2025,1
20450,PSG. SANT JOAN - VALÈNCIA (sentit pujada),Bicis,False,1,2,8,2.17032184835822,41.3988644131257,2025,2025,1
20451,AV. DIAGONAL - PADILLA (sentit Llobregat),Bicis,False,1,2,6,2.16245,41.398939,2025,2025,1
20452,AV. DIAGONAL - LEPANT (sentit Besòs),Bicis,False,1,2,6,2.16245,41.398939,2025,2025,1
20453,AV. DIAGONAL - RAMBLA DELS ENCANTS (sentit Llobregat),Bicis,False,1,2,6,2.18493551015854,41.4027427159669,2025,2025,1
20454,AV. DIAGONAL - CASTILLEJOS (sentit Besòs),Bicis,False,1,2,6,2.18493282794952,41.4027409555808,2025,2025,1
20455,CASTILLEJOS - CONSELL DE CENT (sentit mar),Bicis,False,1,2,6,2.18322694301605,41.4028010601637,2025,2025,1
20456,CONCEPCIÓ ARENAL - CIENFUEGOS (sentit Llobregat),Bicis,False,1,9,62,2.184105,41.423847,2025,2025,1
20457,CONCEPCIÓ ARENAL - GARCILASO (sentit Besòs),Bicis,False,1,9,62,2.184098,41.423853,2025,2025,1
20458,ESCÒCIA - MALGRAT,Bicis,False,1,8,44,2.180297,41.428702,2025,2025,1
21-SMD-1,"RONDA DE DALT -- C32 PK 63,3 (Llobregat)( DIAGONAL )",Rondes,False,2,0,0,2.10322632123166,41.3829888838936,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
21-SMD-2,"RONDA DE DALT - C32 PK 63,3 (Trinitat)( DIAGONAL )",Rondes,False,2,0,0,2.10322632123166,41.3829888838936,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
3-SMD-1,RONDA DE DALT - VIA JÚLIA (Llobregat),Rondes,False,3,0,0,2.18162280098045,41.446439639782,2025,"2018,2019,2020,2022,2023,2024,2025",7
3-SMD-2,RONDA DE DALT - VIA JÚLIA (Trinitat),Rondes,False,3,0,0,2.18125820159912,41.4462931397116,2025,"2018,2019,2020,2022,2023,2024,2025",7
30001,TUNEL GLÒRIES SENTIT LLOBREGAT - BOCA ENTRADA,Trànsit,True,3,10,65,2.193663418293,41.4085436834747,2025,"2022,2023,2024,2025",4
30002,TUNEL GLÒRIES SENTIT BESÒS - BOCA ENTRADA,Trànsit,True,3,2,5,2.18461096286774,41.4016019757999,2025,"2022,2023,2024,2025",4
30005,TUNEL GLÒRIES SENTIT BESÒS - SORTIDA BILBAO,Trànsit,True,1,10,68,2.19337,41.408088,2025,"2022,2023,2024,2025",4
3001,PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat),Trànsit,True,4,3,11,2.151344122,41.375071194,2019,"2017,2018,2019,2020,2021",5
3003,GRAN VIA - VILAMARÍ  (sentit Besòs),Trànsit,True,5,2,9,2.15225172788928,41.3773556078136,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3004,GRAN VIA - ROCAFORT  (sentit Besòs),Trànsit,True,5,2,9,2.15453692917648,41.3790627934243,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3005,RONDA SANT ANTONI - PL. PES DE LA PALLA (Sentit Urgell),trànsit,True,2,2,10,2.163349079,41.380996415,2017,2017,1
3006,GRAN VIA - VILADOMAT  (sentit Besòs),Trànsit,True,5,2,9,2.15681723918066,41.3807773965116,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3007,GRAN VIA - FARELL (Sortida),Trànsit,True,3,3,15,2.14429511912127,41.3714598785271,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3008,GRAN VIA - MOIANÈS (Sortida),Trànsit,True,3,3,15,2.14132174763906,41.3691598112449,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3009,GRAN VIA - QUÍMICA (Entrada),Trànsit,True,2,3,13,2.13777851988968,41.3664402946205,2024,"2017,2018,2020,2021,2022,2023,2024",7
3010,ENTENÇA - SEPÚLVEDA  (sentit muntanya),Trànsit,True,3,2,10,2.15377313964144,41.3772231725479,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3011,GRAN VIA - TRAJÀ (Entrada),Trànsit,True,3,3,16,2.14166976251838,41.3692427641998,2025,"2017,2020,2021,2022,2023,2024,2025",7
3012,SEPÚLVEDA - COMTE BORRELL  (sentit Llobregat),Trànsit,True,3,2,10,2.15830635936938,41.3800228406693,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3013,VILLARROEL - GRAN VIA  (sentit mar),Trànsit,True,2,2,8,2.16051119824691,41.3823690318997,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3014,SEPÚLVEDA - CASANOVA  (sentit Llobregat),Trànsit,True,3,2,10,2.16147246025133,41.3824189800132,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3015,CASANOVA - SEPÚLVEDA  (sentit muntanya),Trànsit,True,2,2,10,2.16165673159081,41.3832214330662,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3016,GRAN VIA - MÈXIC (Lateral Entrada),Trànsit,True,1,3,11,2.14780545152451,41.3737883667861,2024,"2017,2018,2019,2020,2021,2022,2023,2024",8
3017,GRAN VIA - QUÍMICA (Sortida),Trànsit,True,2,3,13,2.1377325012082,41.3664811613027,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3018,COMTE URGELL- FLORIDABLANCA,Trànsit,True,3,2,10,2.16047984134544,41.3807267821097,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3020,AV. PARAL·LEL - LLEIDA (Baixada),Trànsit,True,3,2,10,2.15475489159659,41.3749336247802,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3021,CREU COBERTA - BÉJAR (Baixada),Trànsit,True,2,3,15,2.14676982982649,41.3751288229608,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3022,CREU COBERTA - PL. ESPANYA (Pujada),Trànsit,True,2,3,11,2.1467520255421,41.3752006812414,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3024,ROCAFORT - TAMARIT (mar),Trànsit,True,2,2,10,2.15788193499247,41.3757853800346,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
3026,AV. PARAL·LEL - ENTENÇA (Mar),Trànsit,True,3,3,11,2.156378628652,41.3749387606281,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3027,AV. PARAL·LEL - COMTE BORRELL (Muntanya),Trànsit,True,3,3,11,2.16545762827654,41.375002586274,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
3028,AV. PARAL·LEL -  JAUME FABRA (Pujada),Trànsit,True,3,3,11,2.16029419260348,41.375029348858,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
3029,RONDA DE SANT PAU - MARQUES DE CAMPO SAGRADO  (sentit muntanya),Trànsit,True,3,2,10,2.1651407805836,41.3771536877082,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3030,VILADOMAT - PARLAMENT  (sentit mar),Trànsit,True,3,2,10,2.16244637583804,41.3757914645701,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3031,FLORIDABLANCA - ROCAFORT  (sentit Besòs),Trànsit,True,3,2,10,2.15697555342451,41.3773211414533,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3032,COMTE BORRELL- MARQUÈS DE CAMPO SAGRADO  (sentit mar),Trànsit,True,1,2,10,2.16475845609665,41.3757177171978,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3033,SEPULVEDA - ENTENÇA  (sentit Llobregat),Trànsit,True,3,2,10,2.15355004884416,41.3764072022776,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3034,AV. PARAL·LEL - RONDA SANT PAU (Baixada),Trànsit,True,3,3,11,2.16831302975081,41.3748330708772,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
3036,AV. PARAL·LEL - ABAT SAFONT (Pujada),Trànsit,True,3,3,11,2.16948927505589,41.3749768556568,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
34-SMD-1,RONDA LITORAL - BELLVITGE (Trinitat),Rondes,False,3,0,0,2.12131081405706,41.3401824078165,2025,"2018,2020,2021,2022,2023,2024,2025",7
34-SMD-2,RONDA LITORAL - BELLVITGE (Llobregat),Rondes,False,3,0,0,2.12131081405706,41.3401824078165,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
36-SMD-1,RONDA LITORAL - ZONA FRANCA (Trinitat),Rondes,False,3,0,0,2.1367,41.3452,2025,"2019,2020,2021,2022,2023,2024,2025",7
36-SMD-2,RONDA LITORAL - ZONA FRANCA (Llobregat),Rondes,False,3,0,0,2.1372,41.3457,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
37-SMD-1,"RONDA LITORAL  PK 15,0 (SENTIDO TRINIDAD)",Rondes,False,2,0,0,2.14534890040515,41.348566734648,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
37-SMD-2,"RONDA LITORAL PK 15,0 (SENTIDO LLOBREGAT)",Rondes,False,2,0,0,2.1454798790795,41.3488048460894,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
38-SMD-1,"RONDA LITORAL PK 14,5 (SENTIDO TRINIDAD)",Rondes,False,3,0,0,2.15638223838286,41.3523950008803,2025,"2019,2020,2021,2022,2023,2024,2025",7
38-SMD-2,"RONDA LITORAL PK 14,5(SENTIDO LLOBREGAT)",Rondes,False,3,0,0,2.15629176127651,41.3525212979956,2025,"2019,2020,2021,2022,2023,2024,2025",7
39-SMD-1,RONDA LITORAL - CEMENTIRI MONTJUÏC (Trinitat),Rondes,False,2,0,0,2.1596455417355,41.3548551164298,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
39-SMD-2,RONDA LITORAL - CEMENTIRI MONTJUÏC (Llobregat),Rondes,False,2,0,0,2.1596455417355,41.3548551164298,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
40-SMD-1,"RONDA LITORAL - MORROT  PK 12,6 (Trinitat)",Rondes,False,3,0,0,2.16553875984443,41.3597324735794,2025,"2023,2024,2025",3
40-SMD-2,"RONDA LITORAL - MORROT PK 12,6 (Llobregat)",Rondes,False,3,0,0,2.16539829579502,41.3596554186853,2025,"2023,2024,2025",3
4001,URGELL - BUENOS AIRES  (sentit mar),Trànsit,True,3,2,8,2.14641817842831,41.3912813283886,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4002,MUNTANER - CONSELL DE CENT  (sentit mar),Trànsit,True,4,2,8,2.15999405057183,41.3861943064478,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4003,ARIBAU - CÒRSEGA  (sentit muntanya),Trànsit,True,4,2,8,2.15359903533125,41.3927377009934,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4004,COMTE URGELL - ROSSELLÓ,Trànsit,True,3,2,8,2.14990520386567,41.3886720676745,2024,"2017,2018,2019,2020,2021,2022,2023,2024",8
4005,AV. DIAGONAL - RAMBLA CATALUNYA (Pujada),Trànsit,True,3,2,7,2.15651996801086,41.3958138514847,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
4006,PARÍS - VILLARROEL,Trànsit,True,3,2,8,2.14982266490774,41.3910511523403,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4007,AV. DIAGONAL - RAMBLA CATALUNYA (Baixada),Trànsit,True,3,2,7,2.15750682596104,41.3959672761549,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
4008,MALLORCA - CASANOVA  (sentit Llobregat),Trànsit,True,4,2,8,2.15472723259061,41.3879004980236,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4009,PG. SANT JOAN - CASP (Baixada),Trànsit,True,2,2,5,2.17714968432596,41.3936149393821,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4010,PG. SANT JOAN - VALÈNCIA (Baixada),Trànsit,True,3,2,7,2.17128708260538,41.3980800150532,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4011,CASANOVA - PARÍS  (sentit muntanya),Trànsit,True,3,2,8,2.15007571947828,41.3919934955964,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4012,LONDRES - CASANOVA,Trànsit,True,1,2,8,2.1490220490932,41.3921410662462,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4013,SARDENYA - CONSELL DE CENT  (sentit mar),Trànsit,True,2,2,5,2.17812842998448,41.3997627169729,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4014,AV. DIAGONAL - MUNTANER (Baixada),Trànsit,True,2,2,8,2.15026113948453,41.3941742332562,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
4015,MUNTANER - ROSSELLÓ  (sentit mar),Trànsit,True,4,2,8,2.1544218274295,41.3903713401314,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4016,AV. MERIDIANA - CASTILLEJOS (Pujada),Trànsit,True,1,10,66,2.187033963,41.400338833,2019,"2017,2018,2019,2021,2022,2023",6
4017,AV. DIAGONAL - TUSET (Pujada),Trànsit,True,3,2,8,2.15267479025878,41.3948599364483,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
4018,AV. MERIDIANA - LEPANT (Baixada),Trànsit,True,2,10,66,2.18674524208719,41.396298174752,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4019,MARINA - DIPUTACIÓ (pujada),Trànsit,True,5,2,5,2.17953138379849,41.4004509378448,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4020,MARINA - GRAN VIA (Baixada),Trànsit,True,2,2,5,2.1817417074382,41.3986563805349,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4021,COMTE URGELL- DIPUTACIÓ  (sentit muntanya),Trànsit,True,4,2,8,2.15691662946976,41.3833604302786,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4022,PG. SANT JOAN - PROVENÇA (Pujada),Trànsit,True,1,2,7,2.16832144526965,41.4004685521516,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4023,GRAN VIA - VILLARROEL (sentit Besòs),Trànsit,True,5,2,8,2.16016961309645,41.3833263269611,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4024,AV. DIAGONAL - BAILÉN (Pujada),Trànsit,True,2,2,7,2.167734164,41.398633454,2019,"2017,2018,2019,2020",4
4025,AV. DIAGONAL - GIRONA (Baixada),Trànsit,True,2,2,7,2.167817154,41.398487563,2019,"2017,2018,2019,2020",4
4026,PG. SANT JOAN - DIPUTACIÓ (Pujada),Trànsit,True,2,2,7,2.17373623397117,41.396386975798,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4027,MUNTANER - MALLORCA  (sentit mar),Trànsit,True,4,2,8,2.15649696883514,41.38881165047,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4028,VALÈNCIA - CASANOVA,Trànsit,True,3,2,8,2.1569036942764,41.3878538166451,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4029,ARAGÓ - MUNTANER (sentit Llobregat),Trànsit,True,5,2,8,2.15817038508185,41.3870958130359,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4030,AV. DIAGONAL - LLACUNA (Baixada),Trànsit,True,3,10,71,2.19457865442584,41.4050943577355,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4031,ROGER DE LLÚRIA - DIPUTACIÓ (sentit muntanya),Trànsit,True,3,2,7,2.16932663816795,41.3927596717768,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4032,VALÈNCIA - SARDENYA  (sentit Besòs),Trànsit,True,3,2,6,2.17592696473159,41.4021296117717,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4033,ARIBAU - DIPUTACIÓ  (sentit muntanya),Trànsit,True,4,2,8,2.1611155956212,41.3870630464236,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4034,PL. UNIVERSITAT - PELAI (Llobregat),Trànsit,True,3,2,10,2.16425324979824,41.3856458791412,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4035,GRAN VIA - PL. UNIVERSITAT  (sentit Besòs),Trànsit,True,5,2,8,2.16441727131043,41.3865364803669,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4036,BALMES - LA GRANADA (baixada),Trànsit,True,4,5,26,2.15303677508137,41.396634928461,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4037,GRAN VIA - LEPANT (Besòs),Trànsit,True,3,2,5,2.18315468669706,41.400525643884,2025,"2017,2019,2020,2021,2022,2023,2024,2025",8
4038,SARDENYA - CASP  (sentit mar),Trànsit,True,2,2,5,2.18173768883239,41.3970756592755,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4039,ROSSELLÓ - BALMES (sentit Besòs),Trànsit,True,3,2,7,2.15782762359234,41.3936544186481,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4040,BALMES - ROSSELLÓ (baixada),Trànsit,True,4,2,7,2.15768899888382,41.3930505058183,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
4041,PROVENÇA - BALMES  (sentit Llobregat),Trànsit,True,2,2,7,2.15808497115376,41.3921622573913,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
